TOPIC,PROBLEM NAME,URL,SOLUTION
Array,find duplicate in an array of N+1 Integers,https://leetcode.com/problems/find-the-duplicate-number/,"1. Problem Summary: The task is to find a duplicate number in an array containing `n+1` integers, where each integer is between `1` and `n` inclusive. The presence of `n+1` integers ensures at least one duplicate exists.

2. Approach: The optimal approach to solve this problem is using the Floyd's Tortoise and Hare (Cycle Detection) algorithm. This technique leverages a two-pointer method to detect a cycle within the sequence formed by the array values treated as pointers. Initially, set both a slow pointer (`tortoise`) and a fast pointer (`hare`) at the start of the array. Move `tortoise` one step and `hare` two steps at a time. The first meeting point of these pointers will confirm the cycle. To find the entry point of the cycle, which is the duplicate number, reset one pointer to the start and move both pointers one step at a time; their next meeting point is the duplicate.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int findDuplicate(vector<int>& nums) {
    int tortoise = nums[0];
    int hare = nums[0];
    
    // Phase 1: Finding the intersection point in the cycle
    do {
        tortoise = nums[tortoise];
        hare = nums[nums[hare]];
    } while (tortoise != hare);
    
    // Phase 2: Finding the entrance to the cycle
    tortoise = nums[0];
    while (tortoise != hare) {
        tortoise = nums[tortoise];
        hare = nums[hare];
    }
    
    return hare; // or tortoise, as both are the same at the meeting point
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) due to the traversal through the array, and the space complexity is O(1) as it uses only constant extra space."
Array,Merge 2 sorted arrays without using Extra space.,https://practice.geeksforgeeks.org/problems/merge-two-sorted-arrays5135/1,"1. Problem Summary: The task is to merge two sorted arrays into the first array when the first array has enough space to accommodate elements of both arrays. This must be done in-place without using any additional space.

2. Approach: Start by positioning two pointers at the ends of the two arrays (not counting the extra space in the first array). Compare the elements at these pointers, and place the larger element at the end of the first array, moving the pointer in the first array backward to fill the array from the end. This ensures that the largest elements are placed at the end of the merged array first, avoiding overwriting smaller elements that have not yet been compared. Continue this process until all elements from the second array are placed into the first array. This approach leverages the existing sorted order and the extra space in the first array effectively.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

void mergeSortedArrays(int arr1[], int n, int arr2[], int m) {
    int i = n - 1; // last index of non-extra space in arr1
    int j = m - 1; // last index in arr2
    int k = n + m - 1; // last index of arr1 including extra space

    while (j >= 0) {
        if (i >= 0 && arr1[i] > arr2[j]) {
            arr1[k--] = arr1[i--];
        } else {
            arr1[k--] = arr2[j--];
        }
    }
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n + m) where n and m are the sizes of the two arrays respectively. The space complexity is O(1) since no extra space is used beyond the given arrays."
Array,Kadane's Algo [V.V.V.V.V IMP],https://practice.geeksforgeeks.org/problems/kadanes-algorithm/0,"1. Problem Summary: The problem requires finding the maximum sum of a contiguous subarray within a one-dimensional integer array. This is commonly known as the ""Maximum Subarray Problem.""

2. Approach: Kadane's algorithm is an efficient way to solve this problem by iterating through the array and maintaining two variables: `current_sum` and `max_sum`. Start `current_sum` at 0 and `max_sum` with the value of the first element or zero (if implementing strictly positive subarray sums). For each element in the array, add it to `current_sum`. If `current_sum` becomes negative, reset it to zero (if considering only positive sums) or keep it if considering negative values as well. Update `max_sum` if `current_sum` exceeds `max_sum`. This approach leverages the idea that a maximum subarray will never start with a negative sum.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int maxSubarraySum(vector<int>& nums) {
    int current_sum = 0;
    int max_sum = INT_MIN; // Use INT_MIN to handle cases where all numbers are negative.
    for (int num : nums) {
        current_sum += num;
        if (current_sum > max_sum) {
            max_sum = current_sum;
        }
        if (current_sum < 0) {
            current_sum = 0;
        }
    }
    return max_sum;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) as it requires a single pass through the array, and the space complexity is O(1) as it uses only a constant amount of extra space."
Array,Merge Intervals,https://leetcode.com/problems/merge-intervals/,"1. Problem Summary: Given a collection of intervals, merge all overlapping intervals and return an array of the non-overlapping intervals that cover all the intervals in the input.

2. Approach: The optimal way to tackle the merge intervals problem is to first sort the intervals based on their start times. Once sorted, iterate through the sorted intervals and merge them if they overlap. Overlapping is determined if the start of the current interval is less than or equal to the end of the last merged interval. If they overlap, merge them by updating the end of the last merged interval to be the maximum of the ends of the overlapping intervals. If they don't overlap, simply add the current interval to the result list.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

vector<vector<int>> mergeIntervals(vector<vector<int>>& intervals) {
    if (intervals.size() <= 1) return intervals;

    // Sort intervals based on the starting time
    sort(intervals.begin(), intervals.end(), [](const vector<int>& a, const vector<int>& b) {
        return a[0] < b[0];
    });

    vector<vector<int>> merged;
    merged.push_back(intervals[0]); // Add the first interval

    for (int i = 1; i < intervals.size(); ++i) {
        // If the current interval overlaps with the last interval in merged
        if (intervals[i][0] <= merged.back()[1]) {
            // Merge the current interval with the last one in merged
            merged.back()[1] = max(merged.back()[1], intervals[i][1]);
        } else {
            // No overlap, add the current interval to merged
            merged.push_back(intervals[i]);
        }
    }

    return merged;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting step, and the space complexity is O(n) for storing the result."
Array,Next Permutation,https://leetcode.com/problems/next-permutation/,"1. Problem Summary: The ""Next Permutation"" problem requires finding the next lexicographical permutation of a given array of numbers. If no such permutation exists (i.e., the array is sorted in descending order), the array should be rearranged as the lowest possible order (ascending).

2. Approach: Start by identifying the rightmost pair of successive elements (a[k], a[k+1]), where a[k] < a[k+1]. If no such pair exists, the entire array is in descending order, and reversing it gives the smallest permutation. If such a pair is found, find the largest index l greater than k such that a[k] < a[l]. Swap elements a[k] and a[l], then reverse the sequence from a[k+1] to the end to get the next permutation. This approach exploits the properties of lexicographical ordering by making the smallest necessary change to increase the order.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

void nextPermutation(vector<int>& nums) {
    int n = nums.size(), k, l;
    for (k = n - 2; k >= 0; k--) {
        if (nums[k] < nums[k + 1]) {
            break;
        }
    }
    if (k < 0) {
        reverse(nums.begin(), nums.end());
    } else {
        for (l = n - 1; l > k; l--) {
            if (nums[l] > nums[k]) {
                break;
            }
        }
        swap(nums[k], nums[l]);
        reverse(nums.begin() + k + 1, nums.end());
    }
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) and the space complexity is O(1), where n is the length of the input array. This is because the algorithm makes a single pass through the array and performs a constant number of operations on the array elements."
Array,Count Inversion,https://practice.geeksforgeeks.org/problems/inversion-of-array/0,"1. Problem Summary:  
   In the ""Count Inversion"" problem, you are required to count the number of inversions in an array where an inversion is a pair of indices \(i, j\) such that \(i < j\) and \(arr[i] > arr[j]\).

2. Approach:  
   The optimal way to solve the count inversion problem is by using a modified Merge Sort. The standard Merge Sort algorithm can be adapted to count inversions during the merge step. Every time you choose an element from the right half that is smaller than an element from the left half, it indicates that there are several inversions, as elements in the left half are greater than the chosen element and are ahead of it in the original array. By counting these occurrences during the merge process, you can efficiently count all inversions. This approach leverages the divide and conquer strategy, splitting the array and then merging while counting inversions.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   int mergeAndCount(vector<int>& arr, int l, int m, int r) {
       int n1 = m - l + 1;
       int n2 = r - m;
       vector<int> left(n1), right(n2);
       for (int i = 0; i < n1; i++)
           left[i] = arr[l + i];
       for (int j = 0; j < n2; j++)
           right[j] = arr[m + 1 + j];

       int i = 0, j = 0, k = l, inv_count = 0;
       while (i < n1 && j < n2) {
           if (left[i] <= right[j]) {
               arr[k++] = left[i++];
           } else {
               arr[k++] = right[j++];
               inv_count += (n1 - i);  // All remaining elements in left[] are greater than right[j]
           }
       }
       while (i < n1) {
           arr[k++] = left[i++];
       }
       while (j < n2) {
           arr[k++] = right[j++];
       }
       return inv_count;
   }

   int mergeSortAndCount(vector<int>& arr, int l, int r) {
       int inv_count = 0;
       if (l < r) {
           int m = l + (r - l) / 2;
           inv_count += mergeSortAndCount(arr, l, m);
           inv_count += mergeSortAndCount(arr, m + 1, r);
           inv_count += mergeAndCount(arr, l, m, r);
       }
       return inv_count;
   }
   ```

4. Time Complexity and Space Complexity:  
   The time complexity of the algorithm is \(O(n \log n)\), and the space complexity is \(O(n)\) due to the use of temporary arrays in the merge step."
Array,Best time to buy and Sell stock,https://leetcode.com/problems/best-time-to-buy-and-sell-stock/,"1. Problem Summary: In the ""Best Time to Buy and Sell Stock"" problem, you are given an array where each element represents the stock price on a given day. You need to find the maximum profit you can achieve by buying on one day and selling on a later day.

2. Approach: The optimal approach to solve this problem is to use a single pass through the array while maintaining two variables: `minPrice` to track the lowest stock price encountered so far, and `maxProfit` to track the maximum profit that can be achieved. As you iterate through the stock prices, update `minPrice` if the current price is lower than `minPrice`. For each price, calculate the potential profit by subtracting `minPrice` from the current price and update `maxProfit` if this potential profit is higher than the current `maxProfit`. This approach efficiently finds the maximum profit with minimal computation by leveraging the sequential nature of buying and selling stocks.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int maxProfit(vector<int>& prices) {
    int minPrice = INT_MAX;
    int maxProfit = 0;
    for (int price : prices) {
        if (price < minPrice) {
            minPrice = price;
        } else if (price - minPrice > maxProfit) {
            maxProfit = price - minPrice;
        }
    }
    return maxProfit;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) as it involves a single pass through the array, and the space complexity is O(1) since only a few variables are used."
Array,find all pairs on integer array whose sum is equal to given number,https://practice.geeksforgeeks.org/problems/count-pairs-with-given-sum5022/1,"1. Problem Summary: The problem requires finding all unique pairs of elements in an integer array that sum up to a specified target number.

2. Approach: Use a hashmap to track the complement of each element (target - current element) as you iterate through the array. For each element, check if its complement exists in the hashmap. If it does, you have found a pair that sums up to the target. Add this pair to the result and continue. This approach ensures that each pair is counted only once. The use of a hashmap allows for efficient lookups and avoids the need for a nested loop, making the solution more scalable.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

vector<pair<int, int>> findPairsWithSum(vector<int>& nums, int target) {
    unordered_map<int, int> complements;
    vector<pair<int, int>> result;

    for (int num : nums) {
        int complement = target - num;
        if (complements.count(complement)) {
            result.push_back({complement, num});
        }
        complements[num] = complement;
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of elements in the array, and the space complexity is also O(n) due to the storage required for the hashmap."
Array,find common elements In 3 sorted arrays,https://practice.geeksforgeeks.org/problems/common-elements1132/1,"1. Problem Summary: The task is to find common elements that appear in three sorted arrays. The arrays are non-decreasing order and may contain duplicates.

2. Approach: The optimal way to solve this problem is by using three pointers, each initialized to the start of the three arrays. Incrementally compare the elements at these pointers. If they match, it's a common element; record it and move all pointers forward. If they don't match, advance the pointer pointing to the smallest element. This approach ensures each array is traversed only once, efficiently finding all common elements by exploiting the sorted property of the arrays.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

vector<int> findCommonElements(vector<int>& arr1, vector<int>& arr2, vector<int>& arr3) {
    int i = 0, j = 0, k = 0;
    vector<int> result;
    while (i < arr1.size() && j < arr2.size() && k < arr3.size()) {
        if (arr1[i] == arr2[j] && arr2[j] == arr3[k]) {
            result.push_back(arr1[i]);
            i++; j++; k++;
        } else if (arr1[i] < arr2[j]) {
            i++;
        } else if (arr2[j] < arr3[k]) {
            j++;
        } else {
            k++;
        }
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n1 + n2 + n3), where n1, n2, and n3 are the lengths of the three arrays. The space complexity is O(min(n1, n2, n3)) for storing the common elements."
Array,Rearrange the array in alternating positive and negative items with O(1) extra space,https://www.geeksforgeeks.org/rearrange-array-alternating-positive-negative-items-o1-extra-space/,"1. Problem Summary: The task is to rearrange a given array such that positive and negative numbers are placed alternately. If there are extra positive or negative numbers, they should be appended at the end of the array. The rearrangement must be done in-place with O(1) extra space.

2. Approach: The optimal solution involves first partitioning the array so that all negative numbers are at the beginning and all positive numbers follow. This can be achieved using a modified partition process similar to the one used in quicksort. After partitioning, swap the elements to alternate negative and positive positions. Start with a pointer at the beginning of the array for negative numbers and another pointer where the positive segment starts. Swap elements to ensure alternation and move pointers accordingly. This method ensures that the structure of alternating positives and negatives forms without using additional space.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

void rearrange(int arr[], int n) {
    int i = -1, j = 0;
    // Partition negative and positive numbers
    while (j < n) {
        if (arr[j] < 0) {
            i++;
            swap(arr[i], arr[j]);
        }
        j++;
    }
    
    // i now points to the last negative number
    int neg = 0, pos = i + 1;
    // Swap elements to alternate negatives and positives
    while (neg < pos && pos < n && arr[neg] < 0) {
        swap(arr[neg], arr[pos]);
        neg += 2;
        pos++;
    }
}

int main() {
    int arr[] = {-1, 2, -3, 4, -5, 6, -7, 8};
    int n = sizeof(arr) / sizeof(arr[0]);
    rearrange(arr, n);
    for (int i = 0; i < n; i++)
        cout << arr[i] << "" "";
    return 0;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) as each element is processed in linear passes. The space complexity is O(1) since the rearrangement is done in-place without using extra space."
Array,Find if there is any subarray with sum equal to 0,https://practice.geeksforgeeks.org/problems/subarray-with-0-sum/0,"1. Problem Summary: The task is to determine if there exists any subarray within a given array of integers that sums up to zero. A subarray is a contiguous part of the array.

2. Approach: The optimal approach involves using a hash map to keep track of cumulative sums of elements as we iterate through the array. We initialize the sum to zero and start iterating. For each element, we update the cumulative sum. If the cumulative sum has been seen before in the hash map or if it is zero, it indicates that there is a subarray (from the previous index of this sum to the current index) whose elements sum up to zero. If not, we store this cumulative sum in the hash map with its corresponding index. This approach leverages the fact that if the cumulative sum up to two different indices is the same, the sum of the elements between these indices must be zero.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

bool hasSubarrayWithZeroSum(vector<int>& nums) {
    unordered_map<int, int> sumIndexMap;
    int cumulativeSum = 0;
    sumIndexMap[0] = -1; // To handle the case when subarray starts from index 0

    for (int i = 0; i < nums.size(); i++) {
        cumulativeSum += nums[i];
        if (sumIndexMap.find(cumulativeSum) != sumIndexMap.end()) {
            return true;
        }
        sumIndexMap[cumulativeSum] = i;
    }
    return false;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) and the space complexity is O(n), where n is the number of elements in the array. This is because we traverse the array once and store cumulative sums in the hash map."
Array,Find factorial of a large number,https://practice.geeksforgeeks.org/problems/factorials-of-large-numbers/0,"1. Problem Summary: The problem is to compute the factorial of a large number that doesn't fit in standard data types like `int` or `long`. Factorials grow very fast, making it impractical to store results in these types for larger numbers.

2. Approach: The optimal algorithm uses an array to store individual digits of the factorial result. Start by initializing the array with the first factorial value, 1. For each number from 2 up to n, multiply each digit of the current result stored in the array by this number, adjusting for carry-over as you would in manual multiplication. Keep track of the size of the resultant number (number of digits). This approach simulates the manual multiplication process to handle large numbers that exceed typical data type limits.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

void factorial(int n) {
    vector<int> result(10000, 0); // Assuming 10000 is enough to hold all digits
    result[0] = 1; // Initialize result
    int result_size = 1; // Current size of the number stored in result

    for (int x = 2; x <= n; x++) {
        int carry = 0; // Initialize carry
        for (int i = 0; i < result_size; i++) {
            int prod = result[i] * x + carry;
            result[i] = prod % 10; // Store last digit of prod in result
            carry = prod / 10; // Rest is carry
        }
        while (carry) { // Put carry in result
            result[result_size] = carry % 10;
            carry = carry / 10;
            result_size++;
        }
    }

    for (int i = result_size - 1; i >= 0; i--) // Print result in reverse
        cout << result[i];
    cout << endl;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n^2) due to the nested loops for each multiplication, and space complexity is O(n) for storing the digits of the factorial."
