TOPIC,PROBLEM NAME,URL,SOLUTION
Greedy,Minimize Cash Flow among a given set of friends who have borrowed money from each other,https://www.geeksforgeeks.org/minimize-cash-flow-among-given-set-friends-borrowed-money/,"1. Problem Summary: The problem is to minimize the number of transactions required to settle debts among a group of friends. Each friend can either owe money to or be owed money from other friends, represented in a matrix of debts.

2. Approach: The optimal approach is to use a greedy algorithm. First, calculate the net amount each friend needs to pay or receive by summing up all debts for each friend. Then, recursively settle debts by selecting the maximum creditor (who needs to receive the most) and the maximum debtor (who needs to pay the most), and make the transaction between them. Adjust their balances accordingly and repeat the process until all debts are settled. This method minimizes transactions by always settling the largest debts first, which efficiently reduces the number of outstanding balances.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

void minimizeCashFlow(vector<vector<int>>& transactions) {
    int n = transactions.size(); // Number of friends
    vector<int> amount(n, 0); // Net amount each friend needs to pay or receive

    // Calculate net amount for each person
    for (int p = 0; p < n; p++) {
        for (int i = 0; i < n; i++) {
            amount[p] += (transactions[i][p] - transactions[p][i]);
        }
    }

    settleDebts(amount);
}

void settleDebts(vector<int>& amount) {
    int maxCredit = max_element(amount.begin(), amount.end()) - amount.begin();
    int maxDebit = min_element(amount.begin(), amount.end()) - amount.begin();

    if (amount[maxCredit] == 0 && amount[maxDebit] == 0) return; // Base case: all settled

    int minAmount = min(-amount[maxDebit], amount[maxCredit]);
    amount[maxCredit] -= minAmount;
    amount[maxDebit] += minAmount;

    cout << ""Person "" << maxDebit << "" pays "" << minAmount << "" to "" << ""Person "" << maxCredit << endl;

    settleDebts(amount); // Recursive call
}

int main() {
    vector<vector<int>> transactions = {{0, 1000, 2000}, {0, 0, 5000}, {0, 0, 0}};
    minimizeCashFlow(transactions);
    return 0;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(N^2) where N is the number of friends, due to the matrix traversal and recursive debt settling. The space complexity is O(N) for storing net balances."
Greedy,Minimum Cost to cut a board into squares,https://www.geeksforgeeks.org/minimum-cost-cut-board-squares/,"1. Problem Summary:  
The problem is to find the minimum cost to cut a given board into squares. The board can be cut along certain horizontal and vertical lines, each having a specific cost associated with it. The goal is to minimize the total cutting cost.

2. Approach:  
The optimal strategy uses a greedy algorithm. First, we sort the costs of cutting horizontally and vertically in descending order since cutting through higher cost lines first can potentially reduce the subsequent total cost. When cutting through a line, the board is divided into segments, and each subsequent cut in the same direction will have to cut through all these segments. Therefore, each horizontal cut increases the cost of future vertical cuts and vice versa. We keep track of the number of segments created by cuts in each direction and multiply the cost of each new cut by the number of segments it must pass through.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

int minCostCut(vector<int>& horizontalCuts, vector<int>& verticalCuts) {
    sort(horizontalCuts.begin(), horizontalCuts.end(), greater<int>());
    sort(verticalCuts.begin(), verticalCuts.end(), greater<int>());
    
    int horizontalSegments = 1;
    int verticalSegments = 1;
    int i = 0, j = 0;
    int totalCost = 0;

    while (i < horizontalCuts.size() && j < verticalCuts.size()) {
        if (horizontalCuts[i] > verticalCuts[j]) {
            totalCost += horizontalCuts[i] * verticalSegments;
            horizontalSegments++;
            i++;
        } else {
            totalCost += verticalCuts[j] * horizontalSegments;
            verticalSegments++;
            j++;
        }
    }

    while (i < horizontalCuts.size()) {
        totalCost += horizontalCuts[i] * verticalSegments;
        i++;
    }

    while (j < verticalCuts.size()) {
        totalCost += verticalCuts[j] * horizontalSegments;
        j++;
    }

    return totalCost;
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(N log N + M log M), where N and M are the number of horizontal and vertical cuts respectively. The space complexity is O(1), not considering the input storage."
Greedy,Check if it is possible to survive on Island,https://www.geeksforgeeks.org/survival/,"1. Problem Summary: The problem is to determine if a person can survive on an island by buying food from a shop that opens only on specific days. Given the days the person needs to survive (`S`), the maximum food units the person can buy per day (`M`), and the food units required per day (`N`), the task is to check if the person can survive the given number of days.

2. Approach: The solution involves calculating the minimum food units needed (`S * N`) and comparing it with the maximum food units that can be bought over the period. First, determine the number of days the shop is open by calculating the number of weeks (`S / 7`) and the remaining days (`S % 7`). Multiply the full weeks by the number of days the shop is open in a week (`6`, assuming the shop is closed one day a week) and add the minimum of remaining days and the days the shop is open in the last partial week. If the total food units that can be bought (`days shop is open * M`) is greater than or equal to the food units needed, survival is possible. Otherwise, it's not.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

bool canSurvive(int S, int N, int M) {
    if (M < N) return false;  // Daily requirement cannot be met even in one day
    int weeks = S / 7;
    int remainingDays = S % 7;
    int shopOpenDays = weeks * 6 + min(remainingDays, 6);  // Assuming shop is closed one day per week
    int maxFoodCanBuy = shopOpenDays * M;
    int foodNeeded = S * N;
    return maxFoodCanBuy >= foodNeeded;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(1) and the space complexity is O(1), as the calculations involve only a few arithmetic operations and use no additional space."
Greedy,Find maximum meetings in one room,https://www.geeksforgeeks.org/find-maximum-meetings-in-one-room/,"1. Problem Summary: The problem is to find the maximum number of non-overlapping meetings that can be held in one room. Each meeting has a start time and an end time.

2. Approach: The optimal way to solve this problem is by using a greedy algorithm. First, sort all meetings based on their ending times. This sorting helps in selecting meetings that finish earliest, allowing room for possibly more meetings to follow. Initialize a counter and a variable to track the end time of the last selected meeting. Iterate through the sorted meetings and for each meeting, if its start time is greater than or equal to the end time of the last selected meeting, increment the counter and update the end time to this meeting's end time. This approach ensures that we choose the maximum number of non-overlapping meetings.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Meeting {
    int start;
    int end;
};

bool compareMeetings(Meeting a, Meeting b) {
    return a.end < b.end;
}

int maxMeetings(vector<Meeting>& meetings) {
    sort(meetings.begin(), meetings.end(), compareMeetings);
    int count = 0;
    int lastEndTime = 0;

    for (auto& meeting : meetings) {
        if (meeting.start >= lastEndTime) {
            count++;
            lastEndTime = meeting.end;
        }
    }
    return count;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting step, and the space complexity is O(1) if we ignore the input size."
Greedy,Maximum product subset of an array,https://www.geeksforgeeks.org/maximum-product-subset-array/,"1. Problem Summary: The task is to find the maximum product that can be obtained by multiplying a subset of numbers from a given array. The array can contain both positive and negative integers, as well as zeros.

2. Approach: The optimal solution leverages a greedy algorithm. First, count the number of zeros and negative numbers. If there's only one negative number and all other elements are zero, return zero, as multiplying the negative number would yield a negative product. If the number of negative numbers is odd, exclude the smallest absolute value negative number to maximize the product. Multiply all positive numbers and the remaining negative numbers. If all numbers are zero, the result is zero. This approach efficiently determines the product by systematically choosing numbers that maximize the result.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int maxProductSubset(vector<int>& arr) {
    int n = arr.size();
    if (n == 0) return 0;

    int countZero = 0, countNeg = 0, prod = 1;
    int maxNeg = INT_MIN, minPos = INT_MAX;

    for (int i = 0; i < n; i++) {
        if (arr[i] == 0) {
            countZero++;
            continue;
        }
        if (arr[i] < 0) {
            countNeg++;
            maxNeg = max(maxNeg, arr[i]);
        }
        prod *= arr[i];
    }

    if (countZero == n) return 0;
    if (countNeg % 2 != 0) {
        if (countNeg == 1 && countZero + countNeg == n) return 0;
        prod /= maxNeg;
    }

    return prod;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of elements in the array, as it involves a single traversal of the array. The space complexity is O(1), as only a constant amount of extra space is used."
Greedy,Maximize array sum after K negations,https://practice.geeksforgeeks.org/problems/maximize-sum-after-k-negations/0,"1. Problem Summary: Given an array of integers and an integer K, the task is to maximize the sum of the array after negating any of the elements up to K times. Each element can be negated multiple times.

2. Approach: The optimal solution uses a greedy approach to maximize the array sum. Start by sorting the array to prioritize the smallest elements (including negatives) for negation, as flipping the smallest values will have the most significant positive impact on the total sum. Iterate through the sorted array, and for each element, if it is negative and we still have negations left (K > 0), negate it. After iterating through the array, if there are any remaining negations (K > 0 and K is odd), negate the smallest absolute value in the array (which could be a previously negated negative or the smallest positive number) to ensure the maximum sum. This is because flipping the smallest absolute value minimally impacts the sum.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int maximizeSum(vector<int>& arr, int K) {
    sort(arr.begin(), arr.end()); // Sort the array
    int n = arr.size();

    // Negate the negative numbers if possible
    for (int i = 0; i < n && K > 0; ++i) {
        if (arr[i] < 0) {
            arr[i] = -arr[i];
            K--;
        }
    }

    // If K is still odd, negate the smallest element
    if (K % 2 == 1) {
        sort(arr.begin(), arr.end()); // Re-sort to find the new smallest element
        arr[0] = -arr[0];
    }

    // Calculate the final sum of the array
    return accumulate(arr.begin(), arr.end(), 0);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to sorting, and the space complexity is O(1) if we ignore the input storage."
Greedy,Maximize the sum of arr[i]*i,https://practice.geeksforgeeks.org/problems/maximize-arrii-of-an-array/0,"1. Problem Summary:  
The problem is to maximize the sum of the product of each element of an array with its index. Given an array, the task is to reorder the array elements in such a way that when multiplied by their respective indices, the sum of these products is maximized.

2. Approach:  
To achieve the maximum sum, the largest numbers should be placed at the highest indices because the product contribution of higher indices is greater. Start by sorting the array in descending order. Once sorted, multiply each element by its index and sum these products. This greedy approach ensures that each element contributes maximally based on its value and position. Remember, sorting the array in descending order and then simply multiplying by the index exploits the fact that larger weights (array values) benefit more from larger multipliers (indices).

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int maximizeSum(vector<int>& arr) {
    sort(arr.begin(), arr.end(), greater<int>()); // Sort in descending order
    int maxSum = 0;
    for (int i = 0; i < arr.size(); i++) {
        maxSum += arr[i] * i; // Multiply element by its index and add to sum
    }
    return maxSum;
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(n log n) due to the sorting step, and the space complexity is O(1) if we ignore the input space."
Greedy,Maximum sum of absolute difference of an array,https://www.geeksforgeeks.org/maximum-sum-absolute-difference-array/,"1. Problem Summary: The task is to reorder elements of an array to maximize the sum of absolute differences of consecutive elements, including the difference between the first and last elements in the reordered array.

2. Approach: The optimal way to achieve the maximum sum of absolute differences is to sort the array and then rearrange the sorted elements in a specific pattern. Start by placing the smallest and largest elements as the first two elements of the result array, then continue placing the next smallest and next largest from the remaining elements alternately. This creates pairs of elements with the maximum possible difference, which is the key to maximizing the sum. This pattern leverages the property that large differences between adjacent numbers yield a higher sum, especially when the sequence wraps around from the last to the first element.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int maxSumOfAbsDifferences(vector<int>& arr) {
    sort(arr.begin(), arr.end());
    vector<int> result(arr.size());
    int left = 0, right = arr.size() - 1;
    int index = 0;
    while (left <= right) {
        if (index % 2 == 0) {
            result[index++] = arr[right--]; // Place the largest remaining element
        } else {
            result[index++] = arr[left++]; // Place the smallest remaining element
        }
    }
    int maxSum = 0;
    for (int i = 0; i < arr.size(); i++) {
        maxSum += abs(result[i] - result[(i + 1) % arr.size()]);
    }
    return maxSum;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to sorting, and the space complexity is O(n) for storing the reordered array."
Greedy,Maximize sum of consecutive differences in a circular array,https://practice.geeksforgeeks.org/problems/swap-and-maximize/0,"1. Problem Summary:  
   The problem entails finding the maximum sum of consecutive differences in a circular array. In a circular array, the element after the last element is considered to be connected back to the first element.

2. Approach:  
   The optimal approach involves sorting the array first. Post sorting, the idea is to arrange elements alternately from the smallest and largest ends to maximize the difference between consecutive elements. This arrangement exploits the largest differences between the smallest and largest values repeatedly. To handle the circular nature, ensure that the first and last sorted elements are also optimally placed to maximize the difference. This can be visualized by imagining arranging the numbers in a circle, alternating between the smallest and the largest, drawing the maximum difference from the arrangement.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   int maxSumConsecutiveDifferences(vector<int>& arr) {
       sort(arr.begin(), arr.end());
       int n = arr.size();
       vector<int> temp(n);
       int small = 0, large = n - 1;
       bool flag = true;

       for (int i = 0; i < n; i++) {
           if (flag)
               temp[i] = arr[small++];
           else
               temp[i] = arr[large--];
           flag = !flag;
       }

       int maxSum = 0;
       for (int i = 0; i < n - 1; i++) {
           maxSum += abs(temp[i] - temp[i + 1]);
       }
       maxSum += abs(temp[n - 1] - temp[0]);  // Circular connection

       return maxSum;
   }
   ```

4. Time Complexity and Space Complexity:  
   The time complexity is O(n log n) due to sorting, and the space complexity is O(n) for storing the temporary array."
Greedy,Minimum sum of absolute difference of pairs of two arrays,"https://www.geeksforgeeks.org/minimum-sum-absolute-difference-pairs-two-arrays/#:~:text=It%20consists%20of%20two%20steps,result%20to%20the%20sum%20S.","1. Problem Summary: The problem involves finding the minimum sum of absolute differences between pairs from two arrays of equal size. Each element from one array must be paired exactly once with an element from the other array to calculate the absolute difference.

2. Approach: The optimal approach to solve this problem is to sort both arrays and then pair corresponding elements from each array. By sorting both arrays, we ensure that each element from one array is paired with the closest possible value from the other array, minimizing the absolute difference. This method leverages the idea that pairing elements in increasing order yields the smallest possible differences, thereby minimizing the overall sum of these differences. This intuitive pairing approach is easy to remember as it simply involves sorting both arrays and summing up the differences of corresponding elements.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int minSumOfAbsoluteDifferences(vector<int>& A, vector<int>& B) {
    sort(A.begin(), A.end());
    sort(B.begin(), B.end());
    int minSum = 0;
    for (int i = 0; i < A.size(); ++i) {
        minSum += abs(A[i] - B[i]);
    }
    return minSum;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to the sorting of the arrays, where n is the size of the arrays. The space complexity is O(1) if we ignore the space used by the sorting algorithm or O(n) if extra space is used depending on the sorting algorithm implementation."
