TOPIC,PROBLEM NAME,URL,SOLUTION
Binary Trees,Top View of a tree,https://practice.geeksforgeeks.org/problems/top-view-of-binary-tree/1,"1. Problem Summary:
   The ""Top View of a Tree"" problem involves printing the nodes visible when a binary tree is viewed from the top. Each node's horizontal distance from the root is considered, and for each horizontal distance, only the first node encountered is part of the top view.

2. Approach:
   Utilize a level-order traversal (BFS) with a queue to explore each node while tracking its horizontal distance from the root using a hash map. Begin with the root node at distance 0. For each node processed, check if its distance has been recorded in the map; if not, it's part of the top view. Store the node value in the map against its horizontal distance. For each node, enqueue its left child with distance decremented by one and its right child with distance incremented by one. Finally, extract values from the map sorted by key to get the top view.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* left;
    Node* right;
    Node(int x) : data(x), left(NULL), right(NULL) {}
};

vector<int> topView(Node* root) {
    if (!root) return {};
    map<int, int> topNodes;
    queue<pair<Node*, int>> q;
    q.push({root, 0});
    
    while (!q.empty()) {
        pair<Node*, int> temp = q.front();
        q.pop();
        Node* frontNode = temp.first;
        int hd = temp.second;
        
        if (topNodes.count(hd) == 0) // Check if hd is not already present in map
            topNodes[hd] = frontNode->data;
        
        if (frontNode->left)
            q.push({frontNode->left, hd - 1});
        if (frontNode->right)
            q.push({frontNode->right, hd + 1});
    }
    
    vector<int> ans;
    for (auto it : topNodes)
        ans.push_back(it.second);
    return ans;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(N log N) due to the operations on the map, and the space complexity is O(N) for storing nodes in the queue and map, where N is the number of nodes in the tree."
Binary Trees,Bottom View of a tree,https://practice.geeksforgeeks.org/problems/bottom-view-of-binary-tree/1,"1. Problem Summary: The ""Bottom View of a Tree"" problem involves visualizing the bottommost nodes of a binary tree when viewed from the bottom. The goal is to report these nodes from left to right as they would appear from this perspective.

2. Approach: To solve this problem, use a combination of breadth-first traversal (BFS) and a mapping from horizontal distances to tree nodes. Each node in the tree is associated with a horizontal distance from the root, where left children have a distance of `parent's distance - 1` and right children have `parent's distance + 1`. Utilize a queue for BFS to explore nodes level by level, and a map to store the most recent node at each horizontal distance (thus representing the bottom view). As you traverse the tree, update the map with the current node at its corresponding horizontal distance. After traversal, extract values from the map in order of increasing horizontal distance to get the bottom view.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* left;
    Node* right;
    Node(int val) : data(val), left(nullptr), right(nullptr) {}
};

vector<int> bottomView(Node* root) {
    if (!root) return {};
    map<int, int> distanceNodeMap;
    queue<pair<Node*, int>> q;  // Node and its horizontal distance
    q.push({root, 0});
    
    while (!q.empty()) {
        auto [node, dist] = q.front();
        q.pop();
        // Update the map with the current node at its horizontal distance
        distanceNodeMap[dist] = node->data;
        
        if (node->left) q.push({node->left, dist - 1});
        if (node->right) q.push({node->right, dist + 1});
    }
    
    vector<int> result;
    for (auto it : distanceNodeMap) {
        result.push_back(it.second);
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(N) where N is the number of nodes, as each node is processed exactly once. The space complexity is also O(N) to hold the queue and the map, in the worst case scenario."
Binary Trees,Zig-Zag traversal of a binary tree,https://practice.geeksforgeeks.org/problems/zigzag-tree-traversal/1,"1. Problem Summary:  
The Zig-Zag traversal of a binary tree involves visiting nodes level by level but alternating between left-to-right and right-to-left order for each level. This results in a zig-zag pattern of node visits.

2. Approach:  
To achieve a zig-zag traversal, use two stacks. The first stack (`currentLevel`) is used for traversing the current level, and the second stack (`nextLevel`) is used to prepare for the next level. Start by pushing the root node into `currentLevel`. For each node processed, push its children to `nextLevel` in an order determined by the current direction of traversal (left-to-right or right-to-left). Once `currentLevel` is empty, swap it with `nextLevel` and reverse the traversal direction. This alternating mechanism between the two stacks and the direction ensures the zig-zag pattern. This approach intuitively mimics a wave-like or zig-zag motion through the use of stack reversal and level-wise processing.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

vector<int> zigzagTraversal(TreeNode* root) {
    if (!root) return {};

    vector<int> result;
    stack<TreeNode*> currentLevel, nextLevel;
    bool leftToRight = true;

    currentLevel.push(root);

    while (!currentLevel.empty()) {
        TreeNode* node = currentLevel.top();
        currentLevel.pop();
        result.push_back(node->val);

        if (leftToRight) {
            if (node->left) nextLevel.push(node->left);
            if (node->right) nextLevel.push(node->right);
        } else {
            if (node->right) nextLevel.push(node->right);
            if (node->left) nextLevel.push(node->left);
        }

        if (currentLevel.empty()) {
            swap(currentLevel, nextLevel);
            leftToRight = !leftToRight;
        }
    }
    return result;
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(n) where n is the number of nodes in the binary tree, as each node is processed exactly once. The space complexity is O(n) in the worst case, due to storage of nodes in the stacks."
Binary Trees,Check if a tree is balanced or not,https://practice.geeksforgeeks.org/problems/check-for-balanced-tree/1,"1. Problem Summary: Determine if a binary tree is balanced. A binary tree is considered balanced if, for every node, the height difference between its left and right subtrees is no more than one.

2. Approach: The optimal algorithm involves a depth-first search (DFS) that computes the height of each subtree while simultaneously checking for balance at each node. By calculating the height from the leaf nodes upwards, we can determine the balance condition at each step without revisiting nodes multiple times. If at any node the height difference between its left and right subtree exceeds one, the function will immediately return an error code (commonly `-1`). This approach avoids unnecessary computations and early exits if the tree is found unbalanced.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

int checkHeight(TreeNode* root) {
    if (root == nullptr) return 0; // Base case: the height of an empty tree is 0

    int leftHeight = checkHeight(root->left);
    if (leftHeight == -1) return -1; // Left subtree is not balanced

    int rightHeight = checkHeight(root->right);
    if (rightHeight == -1) return -1; // Right subtree is not balanced

    if (abs(leftHeight - rightHeight) > 1) return -1; // Current node is not balanced

    return max(leftHeight, rightHeight) + 1; // Return the height of the tree rooted at this node
}

bool isBalanced(TreeNode* root) {
    return checkHeight(root) != -1;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of nodes in the tree, as each node is visited once. The space complexity is O(h), where h is the height of the tree, due to the recursion stack."
Binary Trees,Diagnol Traversal of a Binary tree,https://www.geeksforgeeks.org/diagonal-traversal-of-binary-tree/,"1. Problem Summary: In the ""Diagonal Traversal of a Binary Tree"" problem, we are required to traverse a binary tree diagonally. Each diagonal contains all nodes that have the same difference between their levels and horizontal distances from the root.

2. Approach: The optimal way to solve this problem is by using a breadth-first search (BFS) with a queue. Nodes are pushed into the queue with an associated diagonal number, which is incremented when moving left and kept the same when moving right. This helps in grouping nodes that are on the same diagonal. Start with the root node at diagonal 0. For each node processed, insert its right child into the queue (same diagonal) and its left child (increment diagonal by 1). This ensures all nodes on the same diagonal are processed continuously. Keep track of nodes under each diagonal using a map, and once the traversal is complete, extract the diagonals from the map for the final result.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

vector<vector<int>> diagonalTraversal(TreeNode* root) {
    map<int, vector<int>> diagMap;
    queue<pair<TreeNode*, int>> q;
    vector<vector<int>> result;

    if (!root) return result;
    q.push({root, 0});

    while (!q.empty()) {
        auto node = q.front().first;
        int d = q.front().second;
        q.pop();

        while (node != NULL) {
            diagMap[d].push_back(node->val);
            if (node->left) q.push({node->left, d + 1});
            node = node->right;
        }
    }

    for (auto it : diagMap) {
        result.push_back(it.second);
    }

    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(N) as each node is processed once, and the space complexity is also O(N) to store the nodes' values in the map and queue."
Binary Trees,Boundary traversal of a Binary tree,https://practice.geeksforgeeks.org/problems/boundary-traversal-of-binary-tree/1,"1. Problem Summary:  
The Boundary Traversal of a Binary Tree involves traversing and printing the nodes that form the boundary of the tree. This includes the left boundary (excluding the leaf nodes), the leaf nodes, and the right boundary (excluding the leaf nodes, traversed from bottom to top).

2. Approach:  
To solve this, break the problem into three main parts: traversing the left boundary (excluding leaves), collecting all leaf nodes, and traversing the right boundary in reverse (excluding leaves). Start by identifying and printing the left boundary nodes from the root downwards, stopping before leaf nodes. Then, use a separate function to recursively collect and print all leaf nodes from left to right. Finally, collect right boundary nodes using recursion but print them from bottom to top, which can be achieved by storing them first (e.g., in a stack) before printing.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node *left, *right;
};

void printLeftBoundary(Node* node) {
    if (node == nullptr || (node->left == nullptr && node->right == nullptr)) return;
    cout << node->data << "" "";
    if (node->left) printLeftBoundary(node->left);
    else printLeftBoundary(node->right);
}

void printLeafNodes(Node* node) {
    if (node == nullptr) return;
    if (node->left == nullptr && node->right == nullptr) {
        cout << node->data << "" "";
        return;
    }
    printLeafNodes(node->left);
    printLeafNodes(node->right);
}

void printRightBoundary(Node* node) {
    if (node == nullptr || (node->left == nullptr && node->right == nullptr)) return;
    if (node->right) printRightBoundary(node->right);
    else printRightBoundary(node->left);
    cout << node->data << "" "";
}

void printBoundary(Node* root) {
    if (root == nullptr) return;
    cout << root->data << "" ""; // print root node
    printLeftBoundary(root->left);
    printLeafNodes(root->left);
    printLeafNodes(root->right);
    printRightBoundary(root->right);
}

int main() {
    // Construct tree and call printBoundary(root)
}
```

4. Time Complexity and Space Complexity:  
The time complexity is O(n) as each node is visited at most twice. The space complexity is O(h) where h is the height of the tree, due to the recursion stack."
Binary Trees,Construct Binary Tree from String with Bracket Representation,https://www.geeksforgeeks.org/construct-binary-tree-string-bracket-representation/,"1. Problem Summary:
   The problem involves constructing a binary tree from a string representation where nodes are defined by integers and their subtrees are enclosed in parentheses. Each node can optionally have two children, represented by two sequences of parentheses.

2. Approach:
   The solution uses a recursive strategy to parse integers and their corresponding subtrees from the string. Starting from the beginning of the string, extract the current node's value. If a parenthesis follows the value, recursively construct the left subtree until a corresponding closing parenthesis is found or another subtree starts, indicating the start of the right subtree. Continue this process recursively to handle the right subtree. Utilize a pointer or index to track the current position in the string across recursive calls, ensuring that each subtree is correctly associated with its parent node. This approach naturally follows the structure of the string and builds the tree by directly mapping the string representation to the tree structure.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

TreeNode* constructTree(string s) {
    int index = 0;
    return buildTree(s, index);
}

TreeNode* buildTree(const string& s, int& index) {
    if (index >= s.size()) return nullptr;

    // Parse the integer node value
    bool negative = false;
    if (s[index] == '-') {
        negative = true;
        index++;
    }
    int num = 0;
    while (index < s.size() && isdigit(s[index])) {
        num = num * 10 + (s[index] - '0');
        index++;
    }
    if (negative) num = -num;

    TreeNode* node = new TreeNode(num);

    // Check for left subtree
    if (index < s.size() && s[index] == '(') {
        index++; // Skip '('
        node->left = buildTree(s, index);
        index++; // Skip ')'
    }

    // Check for right subtree
    if (index < s.size() && s[index] == '(') {
        index++; // Skip '('
        node->right = buildTree(s, index);
        index++; // Skip ')'
    }

    return node;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) as each character is processed once, and the space complexity is O(h) where h is the height of the tree, due to recursive stack space."
Binary Trees,Convert Binary tree into Doubly Linked List,https://practice.geeksforgeeks.org/problems/binary-tree-to-dll/1,"1. Problem Summary: The task is to convert a given binary tree into a doubly linked list (DLL) such that the elements are in the same order as an in-order traversal of the binary tree. Each node's left pointer should act as the previous link and the right pointer as the next link in the DLL.

2. Approach: The conversion can be efficiently done via an in-order traversal using recursion. During the traversal, maintain a previous node pointer (`prev`) to link the current node's left to `prev` and `prev`'s right to the current node, effectively inserting the current node at the end of the already formed DLL. Start with a null `prev`, and update it as you traverse. After visiting all nodes, the head of the DLL is the leftmost node of the binary tree, which can be identified by moving left from any node until the end.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node *left, *right;
};

Node* binaryTreeToDoublyLinkedList(Node* root) {
    Node *prev = nullptr, *head = nullptr;
    
    // Helper function to perform in-order traversal and link nodes
    function<void(Node*)> inorder = [&](Node* node) {
        if (!node) return;
        inorder(node->left);
        
        if (prev) {
            prev->right = node;
            node->left = prev;
        } else {
            head = node;  // Initialize head during the first element visit
        }
        prev = node;
        
        inorder(node->right);
    };
    
    inorder(root);
    return head;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of nodes in the binary tree, as each node is visited exactly once. The space complexity is O(h) due to the recursion stack, where h is the height of the tree."
Binary Trees,Convert Binary tree into Sum tree,https://practice.geeksforgeeks.org/problems/transform-to-sum-tree/1,"1. Problem Summary: The problem requires transforming a given binary tree into a sum tree where each node's value is updated to be the sum of the values of its left and right subtree nodes, not including its original value.

2. Approach: The optimal approach involves a recursive post-order traversal of the tree. In a post-order traversal, we first process the left and right children and then the node itself. This ensures that the subtree values are computed before the node's value is updated. During each recursive call, compute the sum of the node's left and right subtrees, update the node's value to this sum, and return the sum of the node's original value and its updated value to the parent node. This way, each node is effectively transformed based on its descendants before contributing to its parent's value.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* left;
    Node* right;
};

int toSumTree(Node* node) {
    if (node == NULL) return 0;

    int old_val = node->data;

    int left_sum = toSumTree(node->left);
    int right_sum = toSumTree(node->right);

    node->data = left_sum + right_sum;

    return node->data + old_val;
}

void convertToSumTree(Node *root) {
    toSumTree(root);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of nodes in the binary tree, as each node is visited once. The space complexity is O(h), where h is the height of the tree, due to the recursion stack."
Binary Trees,Construct Binary tree from Inorder and preorder traversal,https://practice.geeksforgeeks.org/problems/construct-tree-1/1,"1. Problem Summary: 
   The problem involves reconstructing a binary tree from given preorder and inorder traversal arrays. The preorder array provides the root-node-first order, while the inorder array offers a left-root-right sequence.

2. Approach: 
   The root of the binary tree can always be identified as the first element in the preorder array. Using this root, split the inorder array into left and right subtrees. Recursively apply this method: for each root found in the preorder, identify the corresponding left and right subtrees in the inorder array until the entire tree is reconstructed. Use a hashmap to store the indices of elements in the inorder array for quick splitting. Start by processing the root from the preorder, then recursively construct the left subtree followed by the right subtree using the segments identified in the inorder array.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   struct TreeNode {
       int val;
       TreeNode *left;
       TreeNode *right;
       TreeNode(int x) : val(x), left(NULL), right(NULL) {}
   };

   TreeNode* buildTree(vector<int>& preorder, vector<int>& inorder) {
       unordered_map<int, int> inMap;
       for (int i = 0; i < inorder.size(); i++) {
           inMap[inorder[i]] = i;
       }
       return build(preorder, 0, preorder.size() - 1, inorder, 0, inorder.size() - 1, inMap);
   }

   TreeNode* build(vector<int>& preorder, int preStart, int preEnd, vector<int>& inorder, int inStart, int inEnd, unordered_map<int, int>& inMap) {
       if (preStart > preEnd || inStart > inEnd) return NULL;
       TreeNode* root = new TreeNode(preorder[preStart]);
       int inRoot = inMap[root->val];
       int numsLeft = inRoot - inStart;

       root->left = build(preorder, preStart + 1, preStart + numsLeft, inorder, inStart, inRoot - 1, inMap);
       root->right = build(preorder, preStart + numsLeft + 1, preEnd, inorder, inRoot + 1, inEnd, inMap);
       return root;
   }
   ```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) due to the hashmap lookup speeding up the splitting process, and space complexity is O(n) for storing the hashmap and recursive stack."
Binary Trees,Find minimum swaps required to convert a Binary tree into BST,"https://www.geeksforgeeks.org/minimum-swap-required-convert-binary-tree-binary-search-tree/#:~:text=Given%20the%20array%20representation%20of,it%20into%20Binary%20Search%20Tree.&text=Swap%201%3A%20Swap%20node%208,node%209%20with%20node%2010.","1. Problem Summary: The task is to determine the minimum number of swaps needed to convert a given binary tree into a binary search tree (BST). The nodes of the binary tree have unique values.

2. Approach: The key to solving this problem is recognizing that the in-order traversal of a BST is a sorted array of values. First, perform an in-order traversal of the binary tree to get the elements in a list. This list is then sorted to find the target order of values. The next step involves counting the minimum number of swaps required to sort the initial list, which can be done using the cycle decomposition method for permutation sorting. Each cycle can be sorted with a number of swaps equal to the size of the cycle minus one.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

void inorderTraversal(TreeNode* root, vector<int>& nodes) {
    if (root == nullptr) return;
    inorderTraversal(root->left, nodes);
    nodes.push_back(root->val);
    inorderTraversal(root->right, nodes);
}

int minSwapsToSort(vector<int> arr) {
    int n = arr.size();
    vector<pair<int, int>> valueWithIndices(n);
    for (int i = 0; i < n; i++) {
        valueWithIndices[i] = {arr[i], i};
    }
    sort(valueWithIndices.begin(), valueWithIndices.end());
    vector<bool> visited(n, false);
    int swaps = 0;
    for (int i = 0; i < n; i++) {
        if (visited[i] || valueWithIndices[i].second == i)
            continue;
        int cycle_size = 0;
        int j = i;
        while (!visited[j]) {
            visited[j] = true;
            j = valueWithIndices[j].second;
            cycle_size++;
        }
        if (cycle_size > 0)
            swaps += (cycle_size - 1);
    }
    return swaps;
}

int minSwapsToConvertBTtoBST(TreeNode* root) {
    vector<int> nodes;
    inorderTraversal(root, nodes);
    return minSwapsToSort(nodes);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) due to sorting, and the space complexity is O(n) for storing the tree values and auxiliary data structures."
Binary Trees,Check if Binary tree is Sum tree or not,https://practice.geeksforgeeks.org/problems/sum-tree/1,"1. Problem Summary: The problem is to determine if a given binary tree is a ""Sum Tree"". A Sum Tree is a binary tree where the value of each node is equal to the sum of the values of its left and right child nodes, recursively. The leaves are considered to have a sum of 0.

2. Approach: To check if a binary tree is a Sum Tree, we recursively calculate the sum of nodes for each subtree and compare it with the node's value. For each node, verify that the node's value equals the sum of its left and right children's total values unless the node is a leaf. The recursion returns the sum of the node's value and its children's values, facilitating the comparison at the parent node level. This recursive approach ensures that every subtree complies with the Sum Tree property, thereby confirming the property for the entire tree.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* left;
    Node* right;
};

bool isSumTree(Node* node, int& sum) {
    if (node == nullptr) {
        sum = 0;
        return true;
    }
    if (node->left == nullptr && node->right == nullptr) {
        sum = node->data;
        return true;
    }
    int ls = 0, rs = 0;
    if (isSumTree(node->left, ls) && isSumTree(node->right, rs) && node->data == ls + rs) {
        sum = node->data + ls + rs;
        return true;
    }
    return false;
}

bool checkSumTree(Node* root) {
    int sum = 0;
    return isSumTree(root, sum);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of nodes, as each node is visited once. The space complexity is O(h) where h is the height of the tree, due to the recursion stack."
Binary Trees,Check if all leaf nodes are at same level or not,https://practice.geeksforgeeks.org/problems/leaf-at-same-level/1,"1. Problem Summary: 
   The problem is to determine if all leaf nodes in a binary tree are at the same level. A leaf node is a node with no children, and this check should verify the uniform depth of all such nodes across the tree.

2. Approach: 
   The optimal approach involves a depth-first traversal (DFS) of the tree. As we traverse, we keep track of the depth of the current node. The first time we encounter a leaf node, we record its depth. For every subsequent leaf node encountered, we compare its depth to the recorded depth. If all depths match, the leaves are at the same level; otherwise, they are not. This method leverages the stack nature of recursion for DFS, making it intuitive to follow and ensuring that all nodes are checked efficiently.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   struct TreeNode {
       int val;
       TreeNode *left, *right;
       TreeNode(int x) : val(x), left(NULL), right(NULL) {}
   };

   bool checkLeavesLevel(TreeNode* root, int level, int& leafLevel) {
       if (!root) return true;
       if (!root->left && !root->right) { // Check if it's a leaf
           if (leafLevel == -1) {
               leafLevel = level; // First leaf level
               return true;
           }
           return level == leafLevel; // Compare levels
       }
       return checkLeavesLevel(root->left, level + 1, leafLevel) && 
              checkLeavesLevel(root->right, level + 1, leafLevel);
   }

   bool areAllLeavesAtSameLevel(TreeNode* root) {
       int leafLevel = -1;
       return checkLeavesLevel(root, 0, leafLevel);
   }
   ```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n), where n is the number of nodes in the tree, as each node is visited once. The space complexity is O(h), where h is the height of the tree, due to the recursion stack."
Binary Trees,Check if a Binary Tree contains duplicate subtrees of size 2 or more [ IMP ],https://practice.geeksforgeeks.org/problems/duplicate-subtree-in-binary-tree/1,"1. Problem Summary: The problem requires checking if a binary tree contains duplicate subtrees of size 2 or more. A subtree size of 2 means it includes at least the node itself and one child.

2. Approach: The optimal approach involves using a post-order traversal to serialize each subtree and store its structure in a hash map. During traversal, construct a unique string representation for each subtree (e.g., using in-order serialization format like `node_value(left_subtree)(right_subtree)`). For each node, check if its serialized form exists in the hash map. If it does and the subtree size is 2 or more, return true. Otherwise, add the serialized form to the hash map and continue. This method leverages hashing to efficiently track and compare subtree structures.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

bool findDuplicateSubtrees(TreeNode* root, unordered_map<string, int>& subtreeMap) {
    if (!root) return false;

    string serial = to_string(root->val);
    if (root->left) serial += ""("" + serialize(root->left, subtreeMap) + "")"";
    if (root->right) serial += ""("" + serialize(root->right, subtreeMap) + "")"";

    if (subtreeMap[serial]++ == 1 && (root->left || root->right))
        return true;
    
    return findDuplicateSubtrees(root->left, subtreeMap) || findDuplicateSubtrees(root->right, subtreeMap);
}

bool hasDuplicateSubtree(TreeNode* root) {
    unordered_map<string, int> subtreeMap;
    return findDuplicateSubtrees(root, subtreeMap);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(N) where N is the number of nodes in the tree, as each node is visited once. The space complexity is also O(N) to store the hash map of subtree serializations."
Binary Trees,Check if 2 trees are mirror or not,https://practice.geeksforgeeks.org/problems/check-mirror-in-n-ary-tree/0,"1. Problem Summary: 
   The problem involves determining whether two binary trees are mirror images of each other. This means that one tree is the reflection of the other about an imaginary axis passing through their root.

2. Approach: 
   To check if two trees are mirror images, we compare their roots and then recursively check the following: the left subtree of the first tree with the right subtree of the second tree, and the right subtree of the first tree with the left subtree of the second tree. If at any point, the values of the nodes being compared do not match, or if one subtree is empty where the other is not, the trees are not mirrors. This recursive approach intuitively follows the definition of mirror trees, ensuring that corresponding branches on opposite sides are identical in structure and value.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   struct TreeNode {
       int val;
       TreeNode *left, *right;
       TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
   };

   bool isMirror(TreeNode* t1, TreeNode* t2) {
       if (t1 == nullptr && t2 == nullptr) return true;
       if (t1 == nullptr || t2 == nullptr) return false;
       return (t1->val == t2->val) 
           && isMirror(t1->left, t2->right)
           && isMirror(t1->right, t2->left);
   }

   bool areTreesMirror(TreeNode* root1, TreeNode* root2) {
       return isMirror(root1, root2);
   }
   ```

4. Time Complexity and Space Complexity: 
   The time complexity is O(n), where n is the number of nodes in the smaller of the two trees since each node is visited once. The space complexity is O(h), where h is the height of the tree, due to the recursion stack."
Binary Trees,Sum of Nodes on the Longest path from root to leaf node ,https://practice.geeksforgeeks.org/problems/sum-of-the-longest-bloodline-of-a-tree/1,"1. Problem Summary: The problem requires finding the sum of all nodes' values on the longest path from the root to any leaf in a binary tree. If multiple paths have the same maximum length, choose the path with the greatest sum.

2. Approach: The solution involves a depth-first search (DFS) to traverse the tree while keeping track of the current path length and the sum of node values along this path. We use recursion to explore each node's children. At each node, we update the path length and path sum. If a leaf node is reached, we compare the current path's length with the maximum length found so far. If it's longer, we update the maximum length and the maximum sum. If it's equal in length but has a higher sum, we also update the maximum sum. This approach ensures that by the time we've visited all nodes, we have the sum of the longest path.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct TreeNode {
    int val;
    TreeNode *left, *right;
    TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
};

void findMaxSum(TreeNode* node, int currentSum, int currentLength, int& maxSum, int& maxLength) {
    if (!node) return;
    currentSum += node->val;
    currentLength++;
    if (!node->left && !node->right) { // Check if it's a leaf node
        if (currentLength > maxLength) {
            maxLength = currentLength;
            maxSum = currentSum;
        } else if (currentLength == maxLength) {
            maxSum = max(maxSum, currentSum);
        }
    }
    findMaxSum(node->left, currentSum, currentLength, maxSum, maxLength);
    findMaxSum(node->right, currentSum, currentLength, maxSum, maxLength);
}

int sumOfLongestPath(TreeNode* root) {
    if (!root) return 0;
    int maxSum = 0, maxLength = 0;
    findMaxSum(root, 0, 0, maxSum, maxLength);
    return maxSum;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of nodes in the tree, since we visit each node once. The space complexity is O(h), where h is the height of the tree, due to the recursion stack during the depth-first search."
Binary Trees,Check if given graph is tree or not.  [ IMP ],"https://www.geeksforgeeks.org/check-given-graph-tree/#:~:text=Since%20the%20graph%20is%20undirected,graph%20is%20connected%2C%20otherwise%20not.","1. Problem Summary: The problem is to determine if a given undirected graph is a tree. A graph qualifies as a tree if it is connected, acyclic, and has exactly \( n-1 \) edges for \( n \) vertices.

2. Approach: To verify if a graph is a tree, we can use Depth First Search (DFS) or Breadth First Search (BFS) to check for cycles and ensure all nodes are connected. Start DFS or BFS from any node and mark nodes as visited. If during traversal you encounter a node that has been visited before and is not the parent of the current node, a cycle exists. After traversal, if any node remains unvisited, the graph isn't connected. Additionally, confirm if the graph has exactly \( n-1 \) edges.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

bool isTree(vector<int> adj[], int n) {
    vector<bool> visited(n, false);
    if (hasCycle(0, -1, visited, adj)) return false; // Check for cycle
    for (bool v : visited) 
        if (!v) return false; // Check if all nodes are visited
    return true;
}

bool hasCycle(int node, int parent, vector<bool> &visited, vector<int> adj[]) {
    visited[node] = true;
    for (int neighbor : adj[node]) {
        if (!visited[neighbor]) {
            if (hasCycle(neighbor, node, visited, adj)) return true;
        } else if (neighbor != parent) {
            return true; // Cycle found
        }
    }
    return false;
}
```

4. Time Complexity and Space Complexity: The time complexity is \( O(V + E) \) where \( V \) is the number of vertices and \( E \) is the number of edges. The space complexity is \( O(V) \) due to the storage of visited nodes and recursion stack."
Binary Trees,Find Largest subtree sum in a tree,https://www.geeksforgeeks.org/find-largest-subtree-sum-tree/,"1. Problem Summary: The problem involves finding the largest sum of all nodes' values in any subtree of a given binary tree. A subtree includes any node and all of its descendants.

2. Approach: The optimal approach to solve this problem is to use a post-order traversal (left-right-root) of the tree. During the traversal, calculate the sum of nodes for each subtree and simultaneously keep track of the maximum subtree sum encountered. This approach leverages recursion to explore each node and its children, compute the sum of the subtree rooted at that node, and update the maximum sum if the current subtree's sum is greater than the previously recorded maximum.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct TreeNode {
    int val;
    TreeNode *left, *right;
    TreeNode(int x) : val(x), left(nullptr), right(nullptr) {}
};

int findLargestSubtreeSum(TreeNode* root, int &maxSum) {
    if (root == nullptr) return 0;
    int leftSum = findLargestSubtreeSum(root->left, maxSum);
    int rightSum = findLargestSubtreeSum(root->right, maxSum);
    int currentSum = root->val + leftSum + rightSum;
    maxSum = max(maxSum, currentSum);
    return currentSum;
}

int largestSubtreeSum(TreeNode* root) {
    int maxSum = INT_MIN;
    findLargestSubtreeSum(root, maxSum);
    return maxSum;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of nodes in the tree, as each node is visited once. The space complexity is O(h) where h is the height of the tree, due to the recursion stack."
