TOPIC,PROBLEM NAME,URL,SOLUTION
LinkedList,Intersection of two Sorted Linked List.,https://practice.geeksforgeeks.org/problems/intersection-of-two-sorted-linked-lists/1,"1. Problem Summary: The problem involves finding the intersection of two sorted linked lists. This means identifying and returning a new list containing only the elements that are present in both input lists without duplicates.

2. Approach: Start by initializing two pointers, one for each list. Traverse both lists simultaneously using a while loop. If the elements pointed by both pointers are the same, add the element to the result list and move both pointers forward. If the element in the first list is smaller, move its pointer forward to try and find a matching element. Do the same for the second list if its element is smaller. Continue this process until the end of either list is reached. This approach leverages the sorted order of the lists to efficiently find common elements without needing extra space for hash tables or similar structures.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
};

Node* findIntersection(Node* head1, Node* head2) {
    Node* result = nullptr;
    Node** tail = &result;

    while (head1 != nullptr && head2 != nullptr) {
        if (head1->data == head2->data) {
            *tail = new Node{head1->data, nullptr};
            tail = &((*tail)->next);
            head1 = head1->next;
            head2 = head2->next;
        } else if (head1->data < head2->data) {
            head1 = head1->next;
        } else {
            head2 = head2->next;
        }
    }
    return result;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n + m), where n and m are the lengths of the two linked lists. The space complexity is O(min(n, m)) for storing the intersection elements."
LinkedList,Intersection Point of two Linked Lists.,https://practice.geeksforgeeks.org/problems/intersection-point-in-y-shapped-linked-lists/1,"1. Problem Summary:
   The problem involves finding the intersection point of two singly linked lists. The intersection is defined as the point where the two lists meet, which can be identified by the same node reference (not value).

2. Approach:
   To find the intersection point efficiently, use two pointers, one for each list. Start both pointers at the head of their respective lists. Traverse through the lists; when a pointer reaches the end of a list, redirect it to the beginning of the other list. Continue this process until the two pointers meet. If there is an intersection, the pointers will meet at the intersection node due to the equalization of the paths they travel. If no intersection exists, both pointers will eventually be null at the same time, indicating the end of traversal without intersection.

3. Pseudo-code:
   ```cpp
   #include <bits/stdc++.h>
   using namespace std;

   struct ListNode {
       int val;
       ListNode *next;
       ListNode(int x) : val(x), next(NULL) {}
   };

   ListNode *getIntersectionNode(ListNode *headA, ListNode *headB) {
       ListNode *ptr1 = headA;
       ListNode *ptr2 = headB;

       while (ptr1 != ptr2) {
           ptr1 = ptr1 ? ptr1->next : headB;
           ptr2 = ptr2 ? ptr2->next : headA;
       }

       return ptr1; // This can be either the intersection node or NULL
   }
   ```

4. Time Complexity and Space Complexity:
   The time complexity is O(m+n), where m and n are the lengths of the two lists. The space complexity is O(1), as no additional space is used."
LinkedList,Merge Sort For Linked lists.[Very Important],https://practice.geeksforgeeks.org/problems/sort-a-linked-list/1,"1. Problem Summary: Merge sort for linked lists involves sorting a linked list using the merge sort algorithm, which is a divide-and-conquer approach. The algorithm splits the list into halves, recursively sorts each half, and then merges the sorted halves.

2. Approach: The merge sort algorithm for linked lists starts by finding the middle of the list, which can be done using the slow and fast pointer technique (where the slow pointer moves one step and the fast pointer moves two steps). Once the list is split into two halves, the merge sort function is recursively called on each half. After the two halves are sorted, a merge function is used to combine these two sorted halves into a single sorted list. This merge function compares the heads of the two lists, picking the smaller value each time to construct the new sorted list, until all elements are merged.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
};

Node* findMiddle(Node* head) {
    Node *slow = head, *fast = head->next;
    while (fast && fast->next) {
        slow = slow->next;
        fast = fast->next->next;
    }
    return slow;
}

Node* merge(Node* left, Node* right) {
    Node dummy;
    Node* tail = &dummy;
    while (left && right) {
        if (left->data < right->data) {
            tail->next = left;
            left = left->next;
        } else {
            tail->next = right;
            right = right->next;
        }
        tail = tail->next;
    }
    tail->next = (left) ? left : right;
    return dummy.next;
}

Node* mergeSort(Node* head) {
    if (!head || !head->next) return head;
    Node* middle = findMiddle(head);
    Node* nextOfMiddle = middle->next;
    middle->next = nullptr;
    Node* left = mergeSort(head);
    Node* right = mergeSort(nextOfMiddle);
    return merge(left, right);
}
```

4. Time Complexity and Space Complexity: The time complexity of merge sort for linked lists is O(n log n), and the space complexity is O(log n) due to the recursive stack space used."
LinkedList,Quicksort for Linked Lists.[Very Important],https://practice.geeksforgeeks.org/problems/quick-sort-on-linked-list/1,"1. Problem Summary: The task is to sort a linked list using a quicksort algorithm. Unlike arrays, linked lists have different memory allocation and access patterns, which requires adapting the quicksort algorithm specifically for linked lists.

2. Approach: Quicksort for linked lists involves selecting a pivot and partitioning the list into two sub-lists: one with elements less than the pivot and another with elements greater than or equal to the pivot. Recursively apply quicksort to these sub-lists. The key challenge is efficiently partitioning the list and updating links without extra space. Choose the rightmost element as the pivot for simplicity, and use two pointers approach to create the two sub-lists. After partitioning, recursively sort the sub-lists and link them properly to form the sorted linked list.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
};

Node* getTail(Node* cur) {
    while (cur != nullptr && cur->next != nullptr)
        cur = cur->next;
    return cur;
}

Node* partition(Node* head, Node* end, Node newHead, Node newEnd) {
    Node* pivot = end;
    Node* prev = nullptr, *cur = head, *tail = pivot;

    while (cur != pivot) {
        if (cur->data < pivot->data) {
            if ((*newHead) == nullptr)
                (*newHead) = cur;
            prev = cur;
            cur = cur->next;
        } else {
            if (prev)
                prev->next = cur->next;
            Node* tmp = cur->next;
            cur->next = nullptr;
            tail->next = cur;
            tail = cur;
            cur = tmp;
        }
    }

    if ((*newHead) == nullptr)
        (*newHead) = pivot;

    (*newEnd) = tail;

    return pivot;
}

Node* quickSortRecur(Node* head, Node* end) {
    if (!head || head == end)
        return head;

    Node *newHead = nullptr, *newEnd = nullptr;
    Node* pivot = partition(head, end, &newHead, &newEnd);

    if (newHead != pivot) {
        Node* tmp = newHead;
        while (tmp->next != pivot)
            tmp = tmp->next;
        tmp->next = nullptr;

        newHead = quickSortRecur(newHead, tmp);

        tmp = getTail(newHead);
        tmp->next = pivot;
    }

    pivot->next = quickSortRecur(pivot->next, newEnd);

    return newHead;
}

Node* quickSort(Node* head) {
    Node* tail = getTail(head);
    return quickSortRecur(head, tail);
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n log n) on average and O(n^2) in the worst case when the list is already sorted or reverse sorted. Space complexity is O(log n) due to recursion stack space in average case and O(n) in the worst case."
LinkedList,Find the middle Element of a linked list.,https://leetcode.com/problems/middle-of-the-linked-list/,"1. Problem Summary: The task is to find the middle element of a singly linked list. If the list has an even number of elements, the second of the two middle elements is considered the middle.

2. Approach: The optimal way to find the middle element of a linked list is to use the two-pointer technique, often referred to as the ""Tortoise and Hare"" approach. Initialize two pointers, `slow` and `fast`, at the head of the linked list. Move the `fast` pointer two steps for every one step the `slow` pointer takes. When the `fast` pointer reaches the end of the list, the `slow` pointer will be at the middle. This method efficiently locates the middle element without needing to know the size of the list beforehand.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct ListNode {
    int val;
    ListNode *next;
    ListNode(int x) : val(x), next(NULL) {}
};

ListNode* findMiddle(ListNode* head) {
    ListNode *slow = head, *fast = head;
    while (fast != NULL && fast->next != NULL) {
        slow = slow->next;
        fast = fast->next->next;
    }
    return slow;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of elements in the linked list, and the space complexity is O(1) as we are using a constant amount of space."
LinkedList,Check if a linked list is a circular linked list.,https://practice.geeksforgeeks.org/problems/circular-linked-list/1,"1. Problem Summary: The task is to determine whether a given linked list is circular, meaning the last node points back to some previous node in the list, rather than ending with a null pointer.

2. Approach: The most efficient way to detect if a linked list is circular is by using the Floyd’s Cycle-Finding Algorithm, also known as the tortoise and the hare algorithm. This involves using two pointers, `slow` and `fast`, which move through the list at different speeds (`slow` moves one step at a time and `fast` moves two steps at a time). If the linked list has a cycle, the `fast` pointer will eventually meet the `slow` pointer, proving the existence of a cycle. If `fast` reaches the end of the list (`fast` or `fast->next` becomes null), the list is not circular.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

bool isCircularLinkedList(Node* head) {
    if (head == NULL) return false;

    Node* slow = head;
    Node* fast = head;

    while (fast != NULL && fast->next != NULL) {
        slow = slow->next;          // move slow by 1 step
        fast = fast->next->next;    // move fast by 2 steps

        if (slow == fast) {
            return true;            // cycle detected
        }
    }

    return false;                   // no cycle found
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of nodes in the list, and the space complexity is O(1) as it uses only two pointers regardless of the size of the input list."
LinkedList,Split a Circular linked list into two halves.,https://practice.geeksforgeeks.org/problems/split-a-circular-linked-list-into-two-halves/1,"1. Problem Summary: The task involves splitting a circular linked list into two equal halves. If the list has an odd number of nodes, the extra node should go to the first half.

2. Approach: To split a circular linked list, first determine its length by traversing from the head until you encounter the head again. Use two pointers, `slow` and `fast`, for finding the middle of the list: move `slow` by one step and `fast` by two steps. When `fast` completes the loop or is at the last node, `slow` will be at the middle. To split, adjust the `next` pointers of the nodes at the end of the first half and the second half to point to their respective starts, forming two separate circular linked lists.

3. Pseudo-code:
```cpp
#include<bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
};

void splitList(Node* head, Node head1_ref, Node head2_ref) {
    if (head == NULL) return;
    
    Node *slow = head;
    Node *fast = head;
    
    // Using fast and slow pointer to find middle
    while (fast->next != head && fast->next->next != head) {
        slow = slow->next;
        fast = fast->next->next;
    }

    // If even number of nodes, move fast to the last node
    if (fast->next->next == head) {
        fast = fast->next;
    }

    // Set the head of the first half
    *head1_ref = head;

    // Set the head of the second half
    if (head->next != head) {
        *head2_ref = slow->next;
    }

    // Make the second half a circular linked list
    fast->next = slow->next;
    
    // Make the first half a circular linked list
    slow->next = head;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n) where n is the number of nodes in the list, as we traverse the list once. The space complexity is O(1) as we only use a few extra pointers."
LinkedList,Write a Program to check whether the Singly Linked list is a palindrome or not.,https://practice.geeksforgeeks.org/problems/check-if-linked-list-is-pallindrome/1,"1. Problem Summary:
   The task is to determine whether a given singly linked list is a palindrome. A list is considered a palindrome if it reads the same forwards and backwards.

2. Approach:
   The optimal approach involves finding the middle of the linked list, reversing the second half, and then comparing the first half with the reversed second half. First, use the fast and slow pointer technique to locate the middle of the linked list. Once the middle is found, reverse the second half of the list. After reversal, compare the nodes of the first half with the nodes of the reversed second half. If all corresponding nodes are equal, the list is a palindrome. Finally, restore the list by reversing the second half again if needed.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct ListNode {
    int val;
    ListNode *next;
    ListNode(int x) : val(x), next(NULL) {}
};

bool isPalindrome(ListNode* head) {
    if (head == NULL || head->next == NULL) return true;

    // Find the end of the first half and reverse the second half.
    ListNode *slow = head, *fast = head, *prev = NULL, *temp;
    while (fast != NULL && fast->next != NULL) {
        fast = fast->next->next;
        slow = slow->next;
    }

    // Reverse the second half
    while (slow != NULL) {
        temp = slow->next;
        slow->next = prev;
        prev = slow;
        slow = temp;
    }

    // Check palindrome
    ListNode* left = head;
    ListNode* right = prev;
    while (right != NULL) {
        if (left->val != right->val) return false;
        left = left->next;
        right = right->next;
    }

    return true;
}
```

4. Time Complexity and Space Complexity:
   The time complexity is O(n) since each node is visited at most twice, and the space complexity is O(1) as we are only using a fixed amount of extra space."
LinkedList,Deletion from a Circular Linked List.,https://www.geeksforgeeks.org/deletion-circular-linked-list/,"1. Problem Summary: 
   Deletion from a Circular Linked List involves removing a specified node from a list where the last node points back to the first node, forming a circle. This operation needs careful handling of pointers to maintain the circular nature of the list.

2. Approach: 
   To delete a node from a circular linked list, you first need to find the node to be deleted. Traverse the list starting from the head until you find the target node. Special cases include deleting the head node or a node in between. If deleting the head, you need to set the head to the next node and adjust the last node's next pointer. For other nodes, link the previous node's next pointer to the target node's next pointer. Care must be taken to update pointers correctly to not break the circular structure.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
};

void deleteNode(Node** head, int key) {
    if (*head == nullptr) return; // Empty list, nothing to delete

    Node* curr = *head, *prev = nullptr;
    while (curr->data != key) { // Find the node with the given key
        if (curr->next == *head) return; // Node not found
        prev = curr;
        curr = curr->next;
    }

    if (curr->next == curr) { // Only one node in the list
        *head = nullptr;
    } else {
        if (curr == *head) { // Delete the head node
            *head = curr->next;
        }
        prev->next = curr->next; // Bypass the current node
    }
    delete curr; // Free the memory of the deleted node
}

void printList(Node* head) {
    if (head == nullptr) return;
    Node* temp = head;
    do {
        cout << temp->data << "" "";
        temp = temp->next;
    } while (temp != head);
    cout << endl;
}
```
4. Time Complexity and Space Complexity: 
   The time complexity is O(n), where n is the number of nodes in the list, as we may need to traverse the entire list. The space complexity is O(1), as no additional space is required beyond temporary variables."
LinkedList,Reverse a Doubly Linked list.,https://practice.geeksforgeeks.org/problems/reverse-a-doubly-linked-list/1,"1. Problem Summary: The task is to reverse a doubly linked list, where each node contains pointers to both the previous and next nodes. The goal is to invert the direction of the list so that the head becomes the tail and vice versa.

2. Approach: To reverse a doubly linked list, traverse the list from head to tail. For each node, swap its `next` and `prev` pointers. After swapping these pointers for all nodes, reset the head of the list to what was previously the tail node. This approach leverages the bidirectional nature of the doubly linked list, allowing the reversal process to be straightforward and intuitive. Remembering the swapping of `next` and `prev` pointers is key and forms the crux of the algorithm.

3. Pseudo-code:
```cpp
#include <bits/stdc++.h>
using namespace std;

struct Node {
    int data;
    Node* next;
    Node* prev;
};

Node* reverseDoublyLinkedList(Node* head) {
    Node* current = head;
    Node* temp = NULL;

    while (current != NULL) {
        // Swap the next and prev pointers
        temp = current->prev;
        current->prev = current->next;
        current->next = temp;
        
        // Move to the next node in the original list
        current = current->prev;
    }

    // Reset head to the new front of the list
    if (temp != NULL)
        head = temp->prev;

    return head;
}
```

4. Time Complexity and Space Complexity: The time complexity is O(n), where n is the number of nodes in the list, as we traverse the list once. The space complexity is O(1) since we only use a few extra variables for the reversal process."
